,preference,property_type,city,transact_type,owntype,bedroom_num,price_per_unit_area,furnish,facing,age,total_floor,features,prop_name,price_sqft,amenities,area,price,prop_heading,secondary_tags,total_landmark_count,society_name,building_name,location,balcony_num,floor_num,carpet_sqft,superbuiltup_sqft,builtup_sqft,super_sqft,location.1,hospitals,schools,metro_stations,connectivity,parking,shopping,pharmacy,miscellaneous,club,railwaystation,metrostation,airport,busdepot,bank,attraction,park,officecomplex,education,amusementpark,golfcourse,busstop,library,hospital,atm,stadium,religiousplace,hotel
6465,S,Residential Apartment,Kolkata South,1.0,1,2.0,4907.0,2,2,1,4.0,"5,21",On Request,4907.0,"5,21",652 sq.ft.,32 L,2 BHK Flat in Kasba,"['READY TO MOVE', 'RESALE']",50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1442', 'LOCALITY_NAME': 'Kasba', 'ADDRESS': None}",1.0,1,900.0,652.0,1000.0,1500.0,"(22.522999, 88.3789829)",26,20,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6466,S,Residential Apartment,Kolkata South,1.0,1,2.0,5294.0,4,7,2,4.0,"5,19",On Request,5294.0,"5,19",850 sq.ft.,45 L,2 BHK Flat in New Ballygunge,"['READY TO MOVE', 'RESALE']",50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '32419', 'LOCALITY_NAME': 'New Ballygunge', 'ADDRESS': None}",1.0,2,900.0,850.0,1000.0,1500.0,"(22.522327, 88.37991)",25,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6467,R,Residential Apartment,Kolkata South,1.0,0,2.0,16.0,4,7,2,4.0,"5,19",On Request,16.0,"5,19",850 sq.ft.,"14,000",2 BHK Flat in New Ballygunge,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '32419', 'LOCALITY_NAME': 'New Ballygunge', 'ADDRESS': None}",1.0,2,900.0,850.0,1000.0,1500.0,"(22.522327, 88.37991)",25,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6468,R,Residential Apartment,Kolkata East,1.0,0,3.0,24.0,1,7,1,10.0,"23,24,5,17,6,19,20,21",On Request ,24.0,"5,17,20,21,23,24,6,19,101,102,103",1298 sq.ft.,"32,000",3 BHK Flat in Chinar Park,"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",39.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",2.0,6,900.0,1140.0,1298.0,1500.0,"(22.6235821, 88.4410411)",10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6469,R,Residential Apartment,Kolkata East,1.0,0,3.0,20.0,1,5,1,10.0,"23,24,5,17,6,19,20,21",On Request ,20.0,"5,17,20,21,23,24,6,19,101,102,103",1300 sq.ft.,"27,000",3 BHK Flat in Chinar Park,"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",29.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",2.0,4,900.0,1140.0,1300.0,1500.0,"(22.6327306, 88.4648491)",3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6470,R,Residential Apartment,Kolkata South,1.0,0,3.0,14.0,2,2,1,4.0,"5,19",On Request,14.0,"5,19",1200 sq.ft.,"17,000",3 BHK Flat in Kasba,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1442', 'LOCALITY_NAME': 'Kasba', 'ADDRESS': None}",1.0,3,900.0,1200.0,1000.0,1500.0,"(22.522327, 88.37991)",25,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6471,R,Residential Apartment,Kolkata South,1.0,0,3.0,42.0,2,7,2,4.0,"5,19",On Request,42.0,"5,19",950 sq.ft.,"40,000",3 BHK Flat in Southern Avenue,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",50.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1481', 'LOCALITY_NAME': 'Southern Avenue', 'ADDRESS': None}",0.0,G,900.0,950.0,1000.0,1500.0,"(22.5133969, 88.356058)",45,28,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6472,S,Residential Apartment,Kolkata North,1.0,1,3.0,6968.0,2,7,6,24.0,"33,23,12,24,25,17,19,1,3,5,6,9,41,20,31,42,21",Siddha Eden LakeVille,6968.0,"17,5,20,21,23,24,19,1,6,9,41,42,33,12,25,3,31,101,102",1435 sq.ft.,1 Cr,3 BHK Flat in BT Road,"['READY TO MOVE', 'RESALE', 'RERA | HIRA']",8.0,Siddha Eden LakeVille,Siddha Eden LakeVille,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '484', 'LOCALITY_NAME': 'BT Road', 'ADDRESS': None}",1.0,12,900.0,1435.0,1077.0,1500.0,"(22.612664, 88.377414)",13,7,9,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6473,S,Residential Apartment,Kolkata South,1.0,1,3.0,10571.0,2,7,6,4.0,"23,19,20,21",S.K Real Estate ,10571.0,"20,21,23,19,101,102",1750 sq.ft.,1.85 Cr,3 BHK Flat in New Alipore,"['READY TO MOVE', 'RESALE']",49.0,S.K Real Estate ,S.K Real Estate ,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1465', 'LOCALITY_NAME': 'New Alipore', 'ADDRESS': None}",1.0,2,900.0,1750.0,1000.0,1500.0,"(22.5143577, 88.3251456)",20,8,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6474,S,Residential Apartment,Kolkata East,1.0,1,3.0,6557.0,1,5,1,5.0,"23,24,5,17,6,19,20,21",On Request ,6557.0,"5,17,20,21,23,24,6,19,101,102,103",1220 sq.ft.,80 L,3 BHK Flat in Chinar Park,"['READY TO MOVE', 'RESALE']",39.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",1.0,4,900.0,1140.0,1220.0,1500.0,"(22.6235821, 88.4410411)",10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6475,S,Residential Apartment,Kolkata South,1.0,1,4.0,18000.0,2,0,1,11.0,"44,1,12,2,46,3,6,31,21",Sureka Raghu Estates,18000.0,"2,21,44,1,46,6,12,3,31",3627 sq.ft.,6.23 Cr,4 BHK Flat in Alipore,"['READY TO MOVE', 'RESALE', 'RERA | HIRA']",50.0,Sureka Raghu Estates,Sureka Raghu Estates,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '607', 'LOCALITY_NAME': 'Alipore', 'ADDRESS': None}",2.0,4,900.0,3627.0,2793.0,1500.0,"(22.532176, 88.330192)",26,16,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6476,S,Residential Apartment,Kolkata South,1.0,1,4.0,24734.0,0,0,5,32.0,"44,23,45,12,1,46,47,25,26,30,31",PS The Reserve,24734.0,"44,23,45,1,46,47,30,12,25,26,31",3113 sq.ft.,7.7 Cr,4 BHK Flat in Ballygunge,"['UNDER CONSTRUCTION', 'RESALE']",50.0,PS The Reserve,PS The Reserve,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '604', 'LOCALITY_NAME': 'Ballygunge', 'ADDRESS': None}",1.0,8,900.0,3113.0,1000.0,1500.0,"(22.540668, 88.357794)",53,32,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6477,S,Independent/Builder Floor,Kolkata South,1.0,1,3.0,45454.0,0,0,1,4.0,44,On Request,45454.0,44,1760 sq.ft.,8 Cr,3 BHK Independent Builder Floor in DEODAR STREET,"['READY TO MOVE', 'RESALE']",49.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '0', 'LOCALITY_NAME': 'DEODAR STREET', 'ADDRESS': None}",1.0,2,900.0,1760.0,1000.0,1500.0,"(22.536025, 88.35469)",60,35,6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6478,S,Residential Apartment,Kolkata South,1.0,1,3.0,12000.0,0,0,3,11.0,N,MEGHDOOT,12000.0,"5,17,20,21,23,24,6,19,101,102",1768 sq.ft.,2.12 Cr,3 BHK Flat in Rowland Row,"['READY TO MOVE', 'RESALE']",49.0,MEGHDOOT,MEGHDOOT,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '43959', 'LOCALITY_NAME': 'Rowland Row', 'ADDRESS': None}",1.0,2,900.0,1768.0,1000.0,1500.0,"(22.537209, 88.357235)",57,34,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6479,S,Independent House/Villa,Kolkata South,1.0,1,4.0,20000000.0,2,0,3,2.0,N,On Request,20000000.0,"5,17,20,21,23,24,6,19,101,102",719 sq.ft.,2 Cr,4 Bedroom House in Elgin Road,"['READY TO MOVE', 'RESALE']",49.0,On Request,On Request,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '3446', 'LOCALITY_NAME': 'Elgin Road', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,719.99999424,"(22.5378609, 88.3506798)",49,33,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6480,S,Residential Apartment,Kolkata South,1.0,1,4.0,14897.0,0,0,5,38.0,"1,12,2,3,20,21",Trump Tower Kolkata,14897.0,"2,20,21,1,12,3",3123 sq.ft.,4.65 Cr,4 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'RESALE', 'RERA | HIRA']",8.0,Trump Tower Kolkata,Trump Tower Kolkata,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,12,2022.0,3123.0,1000.0,1500.0,"(22.53753, 88.394678)",4,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6481,S,Residential Apartment,Kolkata East,1.0,1,2.0,5048.0,2,5,1,10.0,"44,33,23,12,24,46,25,47,26,17,19,1,3,5,6,9,40,41,30,20,42,31,21,32",On Request ,5048.0,"17,5,20,21,32,44,23,24,46,47,19,1,6,9,40,41,30,42,33,12,25,26,3,31,101,102",1030 sq.ft.,52 L,2 BHK Flat in Chinar Park,"['READY TO MOVE', 'RESALE']",39.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",1.0,6,900.0,1140.0,1030.0,1500.0,"(22.6235821, 88.4410411)",10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6482,R,Residential Apartment,Kolkata South,1.0,0,2.0,16.0,2,2,1,13.0,"23,24,17,6,19,20,21",Madgul Antaraa,16.0,"17,20,21,23,24,6,19,101,102,103",962 sq.ft.,"15,500",2 BHK Flat in Joka,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",13.0,Madgul Antaraa,Madgul Antaraa,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '844', 'LOCALITY_NAME': 'Joka', 'ADDRESS': None}",1.0,10,634.0,962.0,755.0,1500.0,"(22.4471411, 88.2974007)",4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6483,R,Residential Apartment,Kolkata East,1.0,0,2.0,19.0,1,3,1,5.0,"23,24,5,17,6,19,20,21",On Request ,19.0,"5,17,20,21,23,24,6,19,101,102,103",1030 sq.ft.,"20,000",2 BHK Flat in Chinar Park,"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",39.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': None}",1.0,2,900.0,1140.0,1030.0,1500.0,"(22.6235821, 88.4410411)",10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6484,R,Residential Apartment,Kolkata East,1.0,0,3.0,11.0,2,5,1,5.0,"23,24,5,17,19,20,21",On Request ,11.0,"5,17,20,21,23,24,19,101,102",1380 sq.ft.,"16,000",3 BHK Flat in Salua,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",34.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '21799', 'LOCALITY_NAME': 'Salua', 'ADDRESS': None}",1.0,2,900.0,1140.0,1380.0,1500.0,"(22.63255, 88.449465)",10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6485,S,Residential Apartment,Kolkata North,1.0,1,2.0,3592.0,2,8,1,4.0,"44,23,24,46,47,25,26,17,28,19,5,6,9,40,41,31,21,32,43",Dream Home Exotica ,3592.0,"17,5,21,32,44,23,24,46,47,28,19,6,9,40,41,43,25,26,31,101,102",682 sq.ft.,24.5 L,2 BHK Flat in Birati,"['READY TO MOVE', 'RESALE']",25.0,Dream Home Exotica ,Dream Home Exotica ,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '497', 'LOCALITY_NAME': 'Birati', 'ADDRESS': None}",1.0,4,680.0,682.0,681.0,1500.0,"(22.715388, 88.378133)",7,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6486,S,Independent House/Villa,Kolkata East,1.0,1,4.0,3300000.0,2,7,2,2.0,"24,25,26,5,6,19,8",On Request ,3300000.0,"5,8,24,6,19,25,26,101,102",1439 sq.ft.,66 L,4 Bedroom House in Chinar Park,"['READY TO MOVE', 'RESALE']",39.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': '211 Rajarhat Main Road'}",4.0,1,900.0,1140.0,1000.0,1439.99998848,"(22.6235821, 88.4410411)",10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6487,S,Residential Apartment,Kolkata North,1.0,1,1.0,3092.0,2,7,1,4.0,"44,33,23,24,46,47,25,26,17,28,19,3,5,6,9,40,41,20,31,21,32,43",Bhumi apartment,3092.0,"17,5,20,21,32,44,23,24,46,47,28,19,6,9,40,41,43,33,25,26,3,31,101,102",532 sq.ft.,16.45 L,1 BHK Flat in Madhyamgram,"['READY TO MOVE', 'RESALE']",29.0,Bhumi apartment,Bhumi apartment,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,3,530.0,532.0,531.0,1500.0,"(22.649853, 88.43562)",4,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6488,S,Residential Apartment,Kolkata North,1.0,1,2.0,3089.0,2,6,1,4.0,"44,33,23,24,46,47,25,26,17,28,19,3,5,6,9,40,30,41,20,31,42,21,32,43",Bhumi Apartment,3089.0,"17,5,20,21,32,44,23,24,46,47,28,19,6,9,40,30,41,42,43,33,25,26,3,31,101,102",895 sq.ft.,27.65 L,2 BHK Flat in Madhyamgram,"['READY TO MOVE', 'RESALE']",21.0,Bhumi Apartment,Bhumi Apartment,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,3,893.0,895.0,894.0,1500.0,"(22.682858, 88.45894)",5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6489,S,Residential Apartment,Kolkata North,1.0,1,2.0,3099.0,2,3,1,4.0,"44,23,12,24,46,47,25,26,17,28,19,3,5,6,8,9,40,41,20,31,42,21,32,43",Bhumi Apartment Complex,3099.0,"17,5,8,20,21,32,44,23,24,46,47,28,19,6,9,40,41,42,43,12,25,26,3,31,101,102",882 sq.ft.,27.34 L,2 BHK Flat in Madhyamgram,"['READY TO MOVE', 'RESALE']",21.0,Bhumi Apartment Complex,Bhumi Apartment Complex,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,3,880.0,882.0,881.0,1500.0,"(22.682755, 88.45878)",5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6490,S,Residential Apartment,Kolkata North,1.0,1,2.0,30991.0,2,4,1,3.0,"44,33,23,12,24,46,47,25,26,17,28,19,3,5,6,9,40,41,20,31,42,21,32,43",BHUMI Apartment Complex,30991.0,"17,5,20,21,32,44,23,24,46,47,28,19,6,9,40,41,42,43,33,12,25,26,3,31,101,102",908 sq.ft.,2.81 Cr,2 BHK Flat in Madhyamgram,"['READY TO MOVE', 'RESALE']",21.0,BHUMI Apartment Complex,BHUMI Apartment Complex,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,2,906.0,908.0,907.0,1500.0,"(22.682755, 88.45878)",5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6491,S,Residential Apartment,Kolkata North,1.0,1,2.0,3096.0,2,5,1,4.0,"44,33,23,24,46,47,25,26,17,28,19,3,5,6,9,40,41,20,31,42,21,32,43",Bhumi apartment Complex,3096.0,"17,5,20,21,32,44,23,24,46,47,28,19,6,9,40,41,42,43,33,25,26,3,31,101,102",993 sq.ft.,30.75 L,2 BHK Flat in Madhyamgram,"['READY TO MOVE', 'RESALE']",21.0,Bhumi apartment Complex,Bhumi apartment Complex,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,3,991.0,993.0,992.0,1500.0,"(22.682755, 88.45878)",5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6492,R,Residential Apartment,Kolkata East,1.0,0,2.0,33.0,1,2,6,14.0,"44,23,45,24,46,47,25,26,30,31,10,32,33,12,17,39,19,1,3,5,6,8,9,40,41,20,42,21,43",On Request ,33.0,"10,32,17,5,8,20,21,44,23,45,24,46,47,30,39,19,1,6,9,40,41,42,43,25,26,31,33,12,3,101,102,103",1049 sq.ft.,"35,000",2 BHK Flat in Chinar Park,"['FURNISHED', 'FOR SINGLE MEN', 'FOR SINGLE WOMEN']",39.0,On Request ,On Request ,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '7998', 'LOCALITY_NAME': 'Chinar Park', 'ADDRESS': 'Rajarhat Main Road 211'}",2.0,11,900.0,1140.0,1049.0,1500.0,"(22.6235821, 88.4410411)",10,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6493,S,Residential Apartment,Kolkata East,1.0,1,3.0,4857.0,2,7,6,11.0,"3,12,20,21,9,23,31,1,6,26,19,24,17",Siddha Xanadu Condominium,4857.0,"20,21,17,9,23,1,6,19,24,3,12,31,26,101",1400 sq.ft.,68 L,3 BHK Flat in Rajarhat,"['READY TO MOVE', 'RESALE']",32.0,Siddha Xanadu Condominium,Siddha Xanadu Condominium,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': 'Rajarhat Main Road'}",1.0,10,900.0,1400.0,1000.0,1500.0,"(22.633769, 88.456845)",4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6494,S,Residential Apartment,Kolkata South,1.0,1,3.0,5000.0,4,7,6,4.0,"23,24,5,17,21",S.K Real Estate ,5000.0,"5,17,21,23,24,101,102,103",1800 sq.ft.,90 L,3 BHK Flat in Sakher Bazar,"['READY TO MOVE', 'RESALE']",45.0,S.K Real Estate ,S.K Real Estate ,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1482', 'LOCALITY_NAME': 'Sakher Bazar', 'ADDRESS': None}",1.0,3,900.0,1800.0,1000.0,1500.0,"(22.4790719, 88.3085078)",4,7,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6495,S,Residential Apartment,Kolkata East,1.0,1,3.0,6182.0,0,5,2,18.0,"23,12,46,17,29,19,1,2,3,5,6,9,40,30,41,20,21,10",Sureka Sunrise Symphony,6182.0,"17,2,5,20,21,10,23,46,29,19,1,6,9,40,30,41,12,3",1860 sq.ft.,1.15 Cr,3 BHK Flat in New Town,"['READY TO MOVE', 'RESALE']",26.0,Sureka Sunrise Symphony,Sureka Sunrise Symphony,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",1.0,16,900.0,1860.0,1000.0,1500.0,"(22.6212037, 88.4821317)",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6496,R,Residential Apartment,Kolkata East,1.0,0,3.0,13.0,4,7,2,18.0,"23,12,46,17,39,29,1,2,3,5,6,9,30,41,20,42,21,10",Sureka Sunrise Symphony,13.0,"17,2,5,20,21,10,23,46,39,29,1,6,9,30,41,42,12,3,103",1860 sq.ft.,"26,000",3 BHK Flat in New Town,"['FOR SINGLE MEN', 'FOR SINGLE WOMEN']",26.0,Sureka Sunrise Symphony,Sureka Sunrise Symphony,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",1.0,6,900.0,1860.0,1000.0,1500.0,"(22.6211785, 88.482199)",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6497,S,Residential Apartment,Kolkata East,1.0,1,3.0,6809.0,4,3,1,30.0,"44,33,23,12,46,17,19,1,3,5,6,9,40,30,41,20,21,10,32",Elita Garden Vista,6809.0,"17,5,20,21,10,32,44,23,46,19,1,6,9,40,30,41,33,12,3,102",1733 sq.ft.,1.18 Cr,3 BHK Flat in New Town,"['READY TO MOVE', 'RESALE']",15.0,Elita Garden Vista,Elita Garden Vista,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",1.0,10,900.0,1733.0,1000.0,1500.0,"(22.5672046, 88.5185072)",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6498,S,Residential Apartment,Kolkata East,1.0,1,2.0,7166.0,0,5,1,33.0,"23,12,17,19,1,2,3,5,6,9,40,30,41,20,21,10",Elita Garden Vista Phase 2,7166.0,"17,2,5,20,21,10,23,19,1,6,9,40,30,41,12,3,102",1214 sq.ft.,87 L,2 BHK Flat in New Town,"['READY TO MOVE', 'RESALE', 'RERA | HIRA']",15.0,Elita Garden Vista Phase 2,Elita Garden Vista Phase 2,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1503', 'LOCALITY_NAME': 'New Town', 'ADDRESS': None}",1.0,4,900.0,1214.0,1000.0,1500.0,"(22.5678072, 88.5193094)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
6499,S,Residential Land,Kolkata East,1.0,1,3.0,6000000.0,0,1,0,5.0,N,On Request,6000000.0,"5,17,20,21,23,24,6,19,101,102",3239 sq.ft.,2.7 Cr,Residential land / Plot in Action Area 2,"['NORTH FACING', 'READY TO MOVE', 'RESALE']",28.0,On Request,On Request,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '40283', 'LOCALITY_NAME': 'Action Area 2', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,3239.99997408,"(22.60134, 88.471506)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6500,S,Residential Land,Kolkata East,1.0,1,3.0,5111111.0,0,4,0,5.0,N,On Request,5111111.0,"5,17,20,21,23,24,6,19,101,102",3239 sq.ft.,2.3 Cr,Residential land / Plot in Action Area 2,"['READY TO MOVE', 'RESALE']",28.0,On Request,On Request,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '40283', 'LOCALITY_NAME': 'Action Area 2', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,3239.99997408,"(22.60134, 88.471506)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6501,S,Residential Land,Kolkata East,1.0,1,3.0,7666666.0,0,6,0,5.0,N,On Request,7666666.0,"5,17,20,21,23,24,6,19,101,102",2159 sq.ft.,2.3 Cr,Residential land / Plot in Action Area 1,"['READY TO MOVE', 'RESALE']",41.0,On Request,On Request,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '19491', 'LOCALITY_NAME': 'Action Area 1', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,2159.99998272,"(22.581047, 88.462231)",6,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
6502,R,Residential Apartment,Kolkata North,1.0,0,3.0,24.0,2,2,1,20.0,"44,33,45,12,46,47,25,26,1,5,6,20,31,21",Avishi Trident,24.0,"5,20,21,44,45,46,47,1,6,33,12,25,26,31",1658 sq.ft.,"40,000",3 BHK Flat in CIT Road,[],47.0,Avishi Trident,Avishi Trident,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '19056', 'LOCALITY_NAME': 'CIT Road', 'ADDRESS': None}",1.0,12,1100.0,1658.0,1000.0,1500.0,"(22.624475, 88.378344)",8,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
